Asset Center,Asset Title,Access Manager Value,Asset Status,User Name,User UUPIC,User Duty Center,Org Code,Business Phone,Primary E-mail,Primary Affiliation Agreement,Identity Status,Request Number,Submitted Date,Request Type,Request Status,Is Currently Provisioned,Provisioned Date,Role Title,Privileged Role Type,Selected Value,Request Role Status
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5538,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe554,218767631,KSC,ITSS,redacted,redacted,redacted,Active,Add-002205734,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5540,243414432,HQ,JD000,571.527.5832,redacted,redacted,Active,Modify-002240457,42765,Modify,Provisioned,Yes,42765,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5542,374211055,HQ,JD000,,redacted,redacted,Active,Bulk-002150782,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe555,844306133,HQ,IA000,,redacted,redacted,Active,Add-002895953,43137,Add,Provisioned,Yes,43137,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5550,437742144,HQ,LM020,202.358.3921,redacted,redacted,Active,NR-AR-000297072,41394,Add,Provisioned,Yes,41411,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices CloudAware,14038,Active,jdoe5551,495704336,HQ,JD000,,redacted,redacted,Active,Modify-001673829,42424,Modify,Provisioned,Yes,42429,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5553,119170551,HQ,LM020,202.358.0753,redacted,redacted,Active,NR-AR-000297074,41394,Add,Provisioned,Yes,41395,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe556,242459114,HQ,JD000,202.358.0839,redacted,redacted,Active,Modify-002819725,43082,Modify,Provisioned,Yes,43084,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe5563,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,Bulk-002002988,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5564,427016956,ARC,ID,redacted,redacted,redacted,Active,Add-001767282,42451,Add,Provisioned,Yes,42452,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5567,906476604,ARC,TI,650.604.4858,redacted,redacted,Active,Add-002755886,43035,Add,Provisioned,Yes,43038,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5568,681163613,HQ,JD000,703.636.2033,redacted,redacted,Active,Modify-002261956,42774,Modify,Provisioned,Yes,42774,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe557,862598313,HQ,JD000,901.440.4040,redacted,redacted,Active,Bulk-002150752,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5571,70566725,HQ,LM020,571.385.4004,redacted,redacted,Active,Add-002431081,42879,Add,Provisioned,Yes,42881,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5572,398916383,MSFC,IS92,,redacted,redacted,Active,Add-002907983,43145,Add,Provisioned,Yes,43145,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5574,243414432,HQ,JD000,571.527.5832,redacted,redacted,Active,Modify-002240457,42765,Modify,Provisioned,Yes,42765,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5575,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5577,916675065,HQ,LM020,202.358.0610,redacted,redacted,Active,NR-AR-000169934,40799,Add,Provisioned,Yes,40802,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5579,712549010,GSFC,705,redacted,redacted,redacted,Active,Add-001737230,42443,Add,Provisioned,Yes,42444,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe558,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002002991,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5581,242459114,HQ,JD000,202.358.0839,redacted,redacted,Active,Modify-002819725,43082,Modify,Provisioned,Yes,43084,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5583,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002186657,42739,Add,Provisioned,Yes,42740,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5585,954842252,HQ,LM023,301.464.6176,redacted,redacted,Active,Add-002334310,42823,Add,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe559,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002462826,42892,Add,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe5592,711705556,HQ,LM020,,redacted,redacted,Active,Add-002890310,43147,Add,Provisioned,Yes,43157,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5595,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002910413,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe55958,712549010,GSFC,705,redacted,redacted,redacted,Active,Add-001737230,42443,Add,Provisioned,Yes,42444,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5599,717850450,HQ,JD000,540.846.4506,redacted,redacted,Active,Bulk-002150763,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe560,413997405,JSC,AD711,281.483.1089,redacted,redacted,Active,Modify-002880773,43129,Modify,Provisioned,Yes,43131,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5600,296512040,HQ,JC000,redacted,redacted,redacted,Active,Add-002476504,42894,Add,Provisioned,Yes,42895,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,jdoe561,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-001503710,42331,Bulk,Provisioned,Yes,42331,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe562,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe563,517341030,JSC,IA111,redacted,redacted,redacted,Active,Add-002208067,42747,Add,Provisioned,Yes,42748,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5637,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe564,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002703393,43006,Add,Provisioned,Yes,43007,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe56454,624633700,HQ,LM020,202.358.0809,redacted,redacted,Active,Add-002562680,42940,Add,Provisioned,Yes,42940,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe565,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002906580,43144,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5654,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002910413,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe566,651684031,HQ,LM020,,redacted,redacted,Active,Add-001440730,42283,Add,Provisioned,Yes,42296,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5661,906476604,ARC,TI,650.604.4858,redacted,redacted,Active,Add-002755886,43035,Add,Provisioned,Yes,43038,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe5662,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Bulk-002878164,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe5664,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Add-002255837,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5667,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5668,540264064,JSC,IB111,redacted,redacted,redacted,Active,Modify-002332974,42822,Modify,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5669,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002321668,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe567,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Add-002910983,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,jdoe56725,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-001503710,42331,Bulk,Provisioned,Yes,42331,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5673,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002462826,42892,Add,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5674,717850450,HQ,JD000,540.846.4506,redacted,redacted,Active,Bulk-002150763,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe5675,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Add-002255977,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe568,124239051,HQ,LM020,202.358.2295,redacted,redacted,Active,NR-AR-000328872,41514,Add,Provisioned,Yes,41521,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5681,862598313,HQ,JD000,901.440.4040,redacted,redacted,Active,Bulk-002150752,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5682,153907756,HQ,CJ000,202.358.1078,redacted,redacted,Active,Bulk-002402048,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Work Request Intake System (WRIS),14194,Active,jdoe56820,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-001478492,42313,Bulk,Provisioned,Yes,42313,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5688,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,jdoe569,904634321,HQ,VA020,202.358.1907,redacted,redacted,Active,Bulk-001468328,42305,Bulk,Provisioned,Yes,42305,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5690,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002325064,42818,Add,Provisioned,Yes,42818,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5691,266895345,HQ,LM020,571.385.3987,redacted,redacted,Active,Modify-002434693,42881,Modify,Provisioned,Yes,42885,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5697,954842252,HQ,LM023,301.464.6176,redacted,redacted,Active,Add-002334310,42823,Add,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5698,775072021,HQ,JD000,,redacted,redacted,Active,Modify-002241921,42766,Modify,Provisioned,Yes,42766,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5699,437742144,HQ,LM020,202.358.3921,redacted,redacted,Active,NR-AR-000297072,41394,Add,Provisioned,Yes,41411,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe570,775072021,HQ,JD000,,redacted,redacted,Active,Modify-002241921,42766,Modify,Provisioned,Yes,42766,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5701,651684031,HQ,LM020,,redacted,redacted,Active,Add-001440730,42283,Add,Provisioned,Yes,42296,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5704,600107723,GRC,KM00,216.433.9747,redacted,redacted,Active,Add-002654529,42977,Add,Provisioned,Yes,43004,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5705,495704336,HQ,JD000,,redacted,redacted,Active,Bulk-002150767,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe571,978996832,HQ,JD000,,redacted,redacted,Active,Add-002370994,42844,Add,Provisioned,Yes,42844,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5711,202870821,GRC,V000,redacted,redacted,redacted,Active,Add-001727373,42439,Add,Provisioned,Yes,42440,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5712,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5718,398916383,MSFC,IS92,,redacted,redacted,Active,Add-002907983,43145,Add,Provisioned,Yes,43145,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5719,374211055,HQ,JD000,,redacted,redacted,Active,Bulk-002150782,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe572,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5722,892055746,JSC,AD9,281.792.8481,redacted,redacted,Active,Add-002879114,43126,Add,Provisioned,Yes,43131,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5723,892631651,HQ,LM023,301.464.6638,redacted,redacted,Active,Add-002334322,42823,Add,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5725,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002232066,42761,Add,Provisioned,Yes,42762,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5727,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002321668,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe573,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002878161,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5732,105483040,SSC,RA41,redacted,redacted,redacted,Active,Add-001768385,42452,Add,Provisioned,Yes,42452,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5733,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe5734,569066134,ARC,SST,650.604.3863,redacted,redacted,Active,Modify-002839707,43103,Modify,Provisioned,Yes,43105,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe5737,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Bulk-002878163,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5738,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Add-002910983,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
